review_id,pre
knpFV2BbfkrhDsY5t-Ql4Q,4
z1Bbu-bVHI4JvsgB3UPQ_g,2
7SfXJ23iFDQZXqgN1e_stA,4
JwtHyRZkhGC-Oc1eyPQBqw,5
D_gN_di97ev1ghGvgUkxRg,1
sPJ184GU99i5PxHcboWsnw,5
NrfPy398EF6gMtD4k8tAjw,5
fSg5p9NwkevdfT7XzKtyAQ,5
t5-okESP12sJnOYBStWyRQ,5
eebBEm_IdDY-WEvVdpNcCw,4
qsr-Y7-orJO_cDSmRQfjhQ,5
ZWgQpvsI4vJ-RToYTu_m3w,1
vLTScthew6ktuC_BxSk6kg,4
Ew1Xgo2lWHWV6UkwjvLeOQ,5
TVp5qgtMsGXNL2WIks2C0Q,3
Ne6Kttgx5x8_9wGkINGzJg,3
126yEMBtqpNumtEVsGc9dQ,3
Jdhtxm6CkZBbuZQ6hTpzXw,1
kQ6QRHo6iE_YZLniWFPNgg,2
bPrCb1p9nRrsJHTr041-yA,3
bH24YaFKvNZXRZ_spWpUkw,4
Qy1aQlei6qWvWXdVsD33qQ,3
zG2NtMa41zI4jQj-wG9Bcg,5
ClUz7WRkX3b2l-Gvsl8Zhw,4
OSayy6ipS3Qu-uUszkrexA,2
P0j9Bd-cm_aAGFJEgbvJtw,2
d3y4Xl_pt4YQQGAhKQj8og,5
suctMWa9iYMDuPZw8WSwqQ,3
P9mkJ6Py1avh8zh1WMrl9g,1
HkKPMm--xJiNy9F8qr_Pqw,4
g-cOvt2Tjefb0keez_kHKg,3
Dq5mF6RUY2-p9wyD34JPDg,5
wLQNZZb4TVifldRUjMoFPQ,4
MVfaGY3fXVnWnPbC65cLlA,4
MrP9CXqwUICh9XuGwxSXlA,5
pTmqhaljWQk85knPrNDgag,5
99mXf1VMY7DTYD0xtmSkjQ,1
uYwzuUJrun8q5V9SFikuHA,1
wupTS3isSAw_Ps270WIUgg,5
rZshO2XAZealLdQErOK8qQ,5
q3bf21WV3yvwd3dqk1MMkw,3
3EjpRZJhPSUlx-mgMivgSQ,5
IiAyNI1DCnZIzw3uxFgRGg,5
rzQrC8xj-E5Ii4awRzGq4w,5
ZR7rTMgoBJYdFpraC9xANg,1
5cuSTEIa43R6_h_qW5UlBQ,1
uTzrAl3aVaJvKXjaZ7S3eA,1
dMjeHt0OHAPFuw5C28t79Q,3
vIN-oGNCBv9OrITUg_ra4g,1
fbSwLHxWHv0ITSxmGkKUZQ,5
og8Zl0YTULeluil2NCA67Q,5
v2ZeJEloy_sufamVjDXzDw,5
fvkGtFaAtOysuKZpymYPLg,4
7oKOh5sKqWd0i9au5GA_xw,1
xDiHNxjl7bLZbuzatSJMjg,5
KHhu6TgZ9nV2wByyuLOjjg,5
MraEt8ES__kiI-gmBL_X1A,2
tYL5ke7FI6MMcYhTr_fBSQ,1
_8nBhjRefPfsQ9J7pa2Rpw,1
wwlFRYMTnpQV1GtKGg_tiw,2
9t05ciA6znYtwU0QdlvC8Q,2
FI5ucGPUm3hpNfU8XAox-Q,5
EEM_QT9AcJNFufyQEMXeEQ,3
6z0BweuA2mP82jD0NNXBpw,2
wutkL96LWcUKnAVFfiYCJw,4
4LrLFIddZBDBLgZoVlC1ZQ,4
uJS6kIUh7oqUCYsUg_wpmg,5
dKz6PDPTXpb-WrcprjH8iA,5
yphG0bvqLlhl1q7CeaGPlQ,2
l4W1OZP1fwulY4MIQZApFw,5
JANLKCAkEHIzfFH-3zR6wA,2
e5VThjA6seTT8DPHfhS1ag,4
j5oQbTZ6w50HYy8tQa5nzQ,1
6P09v7LNcB4WyFckz5kLSQ,1
uaA9WDorkOnMtGO449H_DQ,5
x1oyaOP7NdfAgBxXs0nsrw,5
m6hOfZtkYRhTe_2vUgtMRA,3
AYfZIvG1ZxfnZvUexA-RVQ,4
xhh1RrMhIDych1f6-TTFGg,5
g0RQNg7xWwk8k43BJoPj_g,4
j7vZyujb6cTcGGyQlNvnSw,4
Hn6bqF-wvUkti3CN5wOyGQ,4
TQV6F_Gvx52MUbIoUegT8w,3
PVi4cZKYACkflKeReQCR0A,4
x2AvaRSHE8chojtkiiFi_A,5
SoK4RT3w3vxPmtiRyx3Ocw,1
qhrl62RWP6rQCylx3C-slA,4
zS9qVsFMzQxIh_9_DgleOg,5
5TR48ElnZ12YPpwXmHagnw,5
yjhNItQ0189iERw1j2dFiw,4
kbH7ZCZeRcq4lq8FA1Yc7g,5
G8TxT_9qDgzNH67wN1dPqQ,5
yoP8bKNVRNpu_8N5rh8ojg,5
Bsf39iUtaEsoM6jQT82n2Q,5
NAvl2Nl6kHeMHCg8wi_2PA,5
o2saZM-WYhQub0WDpySh2Q,4
x386E0xRb6YVwvnFUlbG9Q,4
wQ9B2aitL8_n31YaxB60EQ,5
Pwwua1CDpqINPxaeL_Ozkg,3
jJUQHTnLeH0D11o6TJadHg,4
_ClphaDyhSS35k2OF5DhLw,1
O2WQSdVcHH8iEh6D22H5SQ,3
PDNoaVnttc_kXchQe0MsAw,1
rtV1hK-dYi2BdIbDuxI30w,1
21sKTwNeA9A7wg-hIveySA,4
DHdJvGYoZif2p0DJgacUdA,5
ZVSi4y6riMvzj5aGdCGp-Q,5
mYeQgxicYL271QdhfjL7gA,4
R2SJqOziuwzxc0q85ZqILQ,5
CmWSl1j3SmyGdvp5_qi-Zg,1
lbdnaTXTaTJQrHR-IYatHw,5
m6bBFmdTJ8-Vz8jnLjC0IA,3
dzjC9q6_mTne7Lk7z862OA,5
tZ6ykLzHcTIBX1Vostwz9w,2
BaqYuJH1oIMNayOBW_AqFw,3
xCaCe_rts2rj-Tn5s4jqaw,5
8Nu41eXnd1PLFGOAMy4HgA,4
qzR57XpvO9lyfooh9wcorQ,5
oKjEAKOgoFtcqVas34z_kg,1
xhK7S9N2wHfPcshndhBSSA,1
vSDm-XKnbt_TEAIDL9RxYA,4
pw7xDTWnXlVbF2BNeugs-A,1
TahtcpoI0_95MtDK98h_yA,4
-0CGrwUYb15WtKtlLj0iPw,1
s5ycLKuUzPbra0tLnIxQ8w,5
htAzC3ON661Sk8KUKvPozg,5
AC2JmbXYgYzlrOZM1vKslQ,5
AdTO3rPODMKnIclNwJJ8QA,3
qOu24HD_UGTqLGRTzC6kGA,3
XP-z0nQ_Al05ASl1iziy7g,5
4wBbVXN0lQjYm-44CjmjlA,4
Svym3O5hdYu1ykgSQ04NTw,5
U4kyIHqbzB4BkV0VOznBZg,5
HKuHx1vZMziwGQX1UadO9g,2
TGuFstlkcapmkFSIoFf1BA,5
6-uKGa-VcFElAyRNWzScLw,4
H-s4ZJfzq4uxEeTotEDb5w,5
QIg1zXjin4NL6u3J2okYLA,4
qDTePCw3K-PIaFqhCV1WTw,5
sdjiADA4zbNsgYIQ-divOA,5
lKqXZ8GY7rOwcB2FybgcsA,4
VeY5OZny8t8kWeWZuM7PPg,5
LPg3DlBVLgKauedb5jHpyw,5
hb8sE-v-GdEDDjOnUej5Aw,3
4NY8VahN78dXKyJBHug8Bg,1
8dGvAl4gLsXOx6_YzHjT8Q,5
AxnirClJJ1TlPfJz94CpWg,1
6L_AWH5AKcElVhS9WZ78Xg,1
ir_Jb3LkZrMliTnzq8t8NQ,5
5IYxXzGoJs9D4JvAN26ThA,2
vX8N9yf7FLN9AfIU4GyUAg,5
9cf1YrFz1ehNTiwjpW8szA,5
ICewSAE01sqGsyiFrKBIqA,1
6MwadCAuUTl2rsIe4OGATw,5
i8qUVIgDgAop_RKmBL3cuA,5
jRLMaVL5QC6d4M6Xt4IhmA,5
vO0kAF9cTlndcN1B5vn3zQ,4
3Vd3SQlLvM0pszcMSK4rBQ,3
9DAnmnEm6vZO2vkisBpAcA,5
16DB4aXx2s7TX7GPclSQfA,5
Jl3LeqB1Xvfq0e-NCU9chQ,3
WWpIMF3Wu6xyYvHlKlCtDg,3
9szEjGuUE24JU8rFqtmJUw,5
-zguELrmRpL1XWL6miUo-w,5
O2pWmAezrePiUQ2EO5-Pgw,4
cKgE4v-iqGm6awosG0G3dQ,5
7VLpbZzuu7vfIcsI5bXOqA,2
kzc9VqlP3gZ3ueRSI7h9FQ,5
0Nv-UvWLunWmAyFaKnDBjQ,1
NY-TIey6flQq7YZjNk3FRg,5
06rqoP3VCJkK1lemVkeqDg,1
Scvbwa6Yca5W8tK7_p57FQ,4
f4vXa286IepABuOushjv7A,5
BRWAG7fQad4ZWk9dPgYlwQ,4
3pnnWHeR3cNBhXIYBe7CoA,5
j1XE-FTVfwv1266qKugI9Q,5
Dtaq5UsYotGA-SSvW1MT8g,4
SwNoNR58huqmnW54x2QxXQ,5
T070p2smOZ-7Ue9dtCoDNA,5
M9cejPlpfkHSUiCQk93LqA,1
CREMEFj95hKQ3V-6S0PhxA,1
pxWss3ZOhUeIMxv2O3DOSQ,4
CE2W2gDoerlOTaGvS6ShlQ,5
7YuQkKYLVO9WhCBIAUr_tg,4
6pvOghqbYSHhXJjd9TA86w,4
vgEmATXyVX2qPlBh5PLAtw,2
FWZA4987H97f__akSgwSlA,5
XuVtWW4g9Y-V_BX16hLHJg,4
adpoB5nPoVWW5bOV2fsWcw,5
uFgFrLbjF2fM6H-n_pdKBw,3
UEjbnNR2BpKCTyrcTec5aA,5
m5IkE8DyQKLuFW6iIPBdjQ,4
91QuN419I68V7rgzNq6BPw,5
e428zIxHkZ3SQVYdHWo4tA,4
W9vcF9EzKzX4-QQIKwW3zQ,5
gT5Wm-MtP9RijRRJXor8rA,1
CRDXyd3oxeuKV_3VeAZQEA,5
VM9Y4k9BcswItQ1skGHbRg,4
tPfH3h_BX8j7oCWwK5W7Gw,5
KRKtv8lW6Ged6NUY3zqd_Q,5
lRygKF3O1tpEwTN8v4a9iQ,5
6QzXQsczNNIBfPPk6Zoo1w,1
F6Q4bZi_24Imkv8jiM1kSQ,4
nHk8ox2YbXBOHWqra0mXYA,5
QA7clxBLnOvDuAGsHETOlA,5
H0Z_TZ_WdoJAILZGwqPBOw,4
FVCr0ytwCQiCUBNVSGsWcQ,5
0V6f4aFgrMPeTWyscVvQZw,1
dL4Vto2ysU4FIGj0D1G7yg,5
RGqGbbAxa4WA-RBB5hkmAQ,5
HJUxElCAuNDHYqUcSogXfw,5
p6xhA6FQQouNXhiEw8kwMg,5
Qw39p0iapQO5HJa2PGSLcw,5
ZOWqgizihw-MAmvLD5UFwA,5
jpSYScbeDsQSjOj2AiBi3w,5
1fIJCkqu03DQ07v8gNFQ_w,5
Q22rWzoA3hmMG2BQwXQi7g,1
-nFqd6EA34ArTLgLwNmEjQ,1
xd0hRJ5jmBhHmjTznfKOXg,5
o-ep_RwpYgEDI4W8EQFDjg,3
O3U8GTFLsYGJGZiu8k7dTg,4
HIdXjsktEJxUjvDitPyjOA,4
xIrA-TgWIZejdDHf7SUAmA,5
PkQYDPYittrCJeVCQUkbtA,1
PB8ArmQFxJe18kykT8LEHA,4
1VS2ex5rJX6nwjGocWG4wg,2
88GB4IM2mxmw_0U_Yrfqqw,5
TCVg1_-iJeZGpE8OEFn2aQ,5
Tpm5jE2p7LUDzkp8T34cwg,4
cW3m_-2407z2MbmM3WHm8A,5
w8xKPHU30YVTM1NpEU2k0w,5
0Ow9pC-Wbd_bqkcNjZiXzQ,4
EceS7wEpltOqJ1yyNgwlPQ,3
m0zrqObwWcL8XDmw6xny0Q,3
rYWGul2weMY6bG9rZYcPIg,3
H509lWeqJWV5wGzjveHkuw,1
ldjpjNQWj9LbvQy1mBfIOQ,2
wogFl2Hl6RDlIdCIE5rfNQ,4
God_nCjm_QjC1Mc5dBAIPA,3
AzChaN7wyRgd2rHkithnRQ,5
2_j_RLbD5V-KssPSo24_iw,4
zPn-Fm3RS5--g1tzCvQsDQ,5
Ox9jE8LOrDNtvZbkc1bf-g,5
D9kVB2J7jpWZRPEUgQaG9g,1
nsaAIYvaTt_Ylwf0NPsOzQ,5
L9wQCceBBgfbK0TN_3RocQ,5
1bDQSn_6cc9C2zF9fLmD9w,1
LfU3Vx3QrCDbVn8FjCO7eA,5
5Y0ALjh2KH3-4Q-_AmLjRw,3
0fBn8mzPm7g3mgp61G66fQ,1
vEUv7dobt5_ParHcbyyvaw,5
piHZ8c9vFzHbEGU6hgAMXw,3
mcfhQrKZp-QrC_VrDUc8-A,1
zI8D4FJIEijVH7u7D1K9WQ,5
LRabO_Y-A8-JP51V02aLEw,5
uV6ogwxfGNjk6_DuVn-_5w,3
m92iGv8e4wnqzhpqXWeB9w,4
hJcxfvs8GsOIWWe0eVyBMw,3
UfjX6FvJMoguMaJIqvw60Q,3
Y2I0JmNkOjTccmjHzVNhJQ,1
rUatofmPcew0uXFhqiIQ-g,1
ds3vwXFlV4WQsR3u9J1VPQ,5
mdj8yWywD530Z9K3cu4LAA,4
wzg0fy5kDFtX7k1p018jyA,4
KsGBq9WyuFWcrjU6JvolPg,1
sT3451YDUpgogbbqjrBOoA,1
BuXpu9EwBWk-Y-xlmzyWSg,4
fLZ5DFjAUmmYjscxUvmAeA,5
kJDKyaK3U06lleBqTb6lLA,5
qDJqkONvVTjY4EoNfyxHKg,3
zUpdwWUYJW5ubWyrIBOeMQ,4
3UDHuHZDuBwKMf9h1hE6OQ,5
vx86-tIL8uH4UflWAM72Rg,4
FYs-mmFjVxra2Y4wj8Nnzg,1
wNQD4I0iqi0UJecJkpdhjw,1
RPDMvRs2z8WIpdP1Fz9upQ,5
i3m6VcUMqCHj_3L825pyyA,1
EaK-1NgAIuPxYgCwOo53Lw,5
wn3YSYXVfV-LqZRlJ2B5lw,1
0HsNAtcLwYd0K41uc7tGBw,3
R3YpGVE0av_8utfI2lpwGQ,4
shQkIxxDPqRcYZd0uYqaYA,5
CaYX39nJCsZWeTHd6YkHqw,5
rN5wGRNTEPhGSl5obXmBTw,4
mnGXZ-jqvBLskv9CbIjjNQ,5
U0J1of8ShVqQWF8A6hONaQ,5
Pl1ZIoW3-OAYdVVuLvdv7g,4
cwiPD5tJJVvW9RB-shi1sA,4
z49VzflztUFAGEeFbjMtEw,2
jkozOVCMkymBHNbeE0ychQ,5
MgxJlQCWSDblAuS2tFMp6A,5
QkWpoPe-naTMr_mE_zgJxQ,2
paGhFbVgQ9N4C7MPDMwy8A,3
z8CgTDmsvyXNPpnpF0aSDA,3
rZcL1Cb-gy5ZXITZE4p6dA,2
K9IdFzy5Ft9528B8boBpyg,5
AsDvz4WEWY9a5kJzEf974g,5
knvGSimJS3J5JLV7ITizSA,3
Y20jhwRWa8UXgg1pGPoDrQ,1
K2hh3-zfcuGDXP4SwYl3nA,1
4ViYe0D_1FMVcqNIGMww3A,5
_4i2P9qQxYQ-jJKk0kz80Q,5
DOEdZAhIxgp2Y4BNYtiyzA,4
xwjVwehRoBdbFmW4xnJ4IA,5
UnjEUugBf64HO69udi93mA,5
7OLW1n_5oTx0NGfVQzXX4g,5
pjN0nhMqyVLP5LiKZ9QgKQ,5
ogaiyip5bEZH3CRdFzR-sQ,1
_TRFkXA6v4eJddKOmLAFug,1
Cezld9AowM8vK1QgSi5d9A,4
6UjW7FSthVwEjdwZduAuRw,5
6ZXeLwdEgWANUU_W_GH7vw,5
n-MSCOC7YC50AcEUi6NQLQ,5
jxcsH3fDEHVnaYUBIxMHAA,1
PfMtk25TTtY6l8tMoi-J_g,5
21Y4YuA0LnDJp-prLS-yvA,5
QXWNlI_wfiz-otHJMdlqHA,3
VFSrnC5JojCs2BFBdU4m2A,4
Q0D586R0IPbHhPKHPjl0eQ,2
h2MpvWtxrmDHynTETrnbdQ,5
laWTZA6AAOpaU5shiZUPYg,4
AxXOMbeq7uHozTa-TSQs1A,5
0P09dM082Y939GLPoRfGeQ,4
WOZUOEEaOrIO0-uNOPyfPg,5
-XPyIdQUe1CZtGJCUU7aew,5
O0tTy2yeFE1TuqomaSj0Sw,2
z7zXHwFJAupSX4rX83DE7g,5
qtaTDzsmscuUfG1C22D4_A,5
L4JzKlS0lBxGsto_BfpIFw,1
LQKeTj0-XANf8jjss7agsA,5
Gvuf0_H0JH2CUnfH_frtJg,1
TYZ1c4V0hcr3sqs06Wx1TA,4
7dyNvWhIt8nhLtYnX_N3kA,4
zeAU-N4L473fMT7jjYJvzw,2
ksXIwro7cVHyjSzk1oEZfA,5
Y3UgbsB3ww9moB9IJlxUsA,5
TKB0t99uQ_pdxTPvZkQKuw,5
iI-v0BHObm7LDCbLUyl02g,5
03MRe1mEz6xDXTOd-V8gRg,4
qdCHbAurLDZk1ypsVMQg5A,5
518ZEG_F9zXTBhQojxnkfQ,4
z5K2zqX4Yk-QUMn5a_IfiA,4
ip5cGDtNEOaaJp0WJhi_vw,4
ykN3k18aWDeLBB7YK0tm7A,2
YezZN6IX_Bo9XhRpQc_0KA,2
JyRg2MRK7p0sjHvN3xnJIQ,1
s4TNTcLE8jISi2bWirXRPw,5
1Z57YirbGfpH_WwM_WLCBg,5
KHd3OwRaVZF-zPxkAaa0Ow,1
qSBD0jplUdD8_rOWfRQ7Ng,1
DCgNB9IYVw4TAufDezJWzQ,5
mVwitt8z0a90TmrmzqIy2A,3
QIbrIAzV0aMXKsUWeQUnwg,4
a-bYXVGLve-XWQc6kc9vaw,1
NqO1KPI0bpzzR5c8ENAKJA,5
OvsP5jRWhiQV_bQO-0Wipg,1
VwScZblw5MztZnZSebDTKg,4
oqaMNs2Fj5Sa7DuMiZ0NJw,2
QoUma5X3CixIqrsg8QsYMw,5
TzRE5LvwwUmmBpywziNjSg,5
YshUx5lVrOnOStvsDcVajQ,5
dthcNpzZcTWed88lTLgxCg,2
m8VCuB7ff0rdSBO6rSEBLg,4
r6WnZ8OOQvO-kDNy_F6oEw,4
vTR8UWZ1W4Ny_F_WuhliOg,5
09OzBgm-3t9AAvGTvQa5gA,2
VKIkZzAmu7xsMIP_DyJxNA,3
bqsyUPR2UwBZU3Gl3tGVwQ,4
Ts9BRMbRwMg-BaXxuVIwKQ,3
MhgvK5CGV0FCTAGJRbk2wA,5
agjXpy4Mc-ttXMSmVB6Fmg,2
CyZBL8htAq_2HWbK6X0HxQ,1
DwZ8FgRXqVt2RUw1Ge-q8w,5
ht1LOsxmsRnfS1wgDcJk9w,3
RirpBEIiyotGzVSeWekMlQ,3
4GIQ-H8QySLWZv4XJLA06A,5
OOSVxkVA28-lbgc-R8oIAA,1
Y5PbA1XTMjHVIIR46JVp3A,5
TXAhTLxtoT0LRDYy5r2U0Q,5
cEBVDLSjLluIkP1AHALiHg,4
5_EDqo8N2c1LpACRGui_QA,4
pHYx-1dmhr7KuouYtSIcdQ,1
-0T30PLNQn5YMlLTFo6jnw,1
i0PAP5yAlmAspAGeZfqr5A,1
_Ob7wl9yFXXiZFan3RRXSQ,5
UleJO28ZHIXDGz_IPIi68w,4
DRLJs1I3BXZ8WRW9iMRFoA,4
BgfK2iUVdVuqO0rKQWDRmw,5
6EHrZ0lLFwKxFfHBMpYhfw,5
7YSH6vUgiynotZh_s5FSMg,4
u0wP4bfo7XMG8ivBSTpeiw,4
zDKmkbEubuOg2fxPo7Bu_g,1
u2OPRg3Klpk-GXhAu3cTbA,1
hFXehnf2JcUrsV8qxxLngA,5
FKl2Js-NCvxmgwd8OD9Xnw,5
sLIxedQg0PgOVHN73FfP6g,5
xI57IgpWHS8Qpk1DEgS9Ww,4
ZA1h3Jl8NTaq4xRo7znh7w,5
3-g8kdcCjqD3fWg631hEOg,1
2yjPJ5cTIStw3Xt47e3J6Q,4
ylh2-hOBdV7uzdinX3pbfw,5
X8ddpk919gJbVtak33qmfA,5
FevFaW73JxIBoyuwU7zaGg,5
m2-ttnFwyLwUoHYuV9um6A,1
PVRZRY-c3wDAysPOvS0lYw,5
mXHAzDIRljwM6Jk1xczQXQ,4
4dazGEguDulgcFGFbp7kQg,5
quTziw7rk5hAdVyibvxJoA,2
JEOK4nsdmzYiewoOFqhYgA,5
rgFLyUCk-Gy4pt3DhxJlNQ,5
_s2Lt6XB1KxEGb6S3pQWJA,5
U7LZQs1FWEChjuouXbVbCw,5
u6VLigczpFn3fABwCgpR4g,1
C_OI6kHnVg3ECwqUU95WtA,5
ysEeupr0pyUTWj4w4LjxtA,4
ztpNMIl31AZBtnOGyhFzag,5
g5JGsPMG8UliW78dIXkw_g,4
evQfirzjFxFYnHPRwp1H5Q,5
XhCMkSq1KXM3BBPPTHphMA,3
a7QZPONrAJSAnwlLGUiRpA,1
K-qehDCFla3mg5Wi3fMqcg,1
xkVuEnviC_9mfbADVjhGjg,5
BH_yZN-aay_TLjg6BKm9kw,3
zErIY8PVAQZEkDNYqyCyBQ,5
LBPtbqf1aXiQ3WS_hLuYUw,3
xNa7tZ77i80rPrWamrTwxw,1
SlI3dgvAYtaTZtpH0E1nug,5
99XWuQh6qnz4noyTw3vGNQ,5
fEkx0fU_hh9h6aoXylsFHA,4
x6548eaFmgxU3k_vJaKgFw,4
27vAuTTC7sM3g0t1FDWQxQ,1
-KvqSV6rOJAQv84knoz3Iw,1
KjNaaB66gv2XOP9OFUvfmA,3
pCg25vVP4M1flmjF4AnGCw,4
w62fG8342oeVFP3THYcFCg,1
ggdpxdOV01bh9NJTIC6h9g,2
5LvsDe1tHTlB3C0nYGFEgg,3
RmIkdoi7s3X1BlfD4iTtWQ,3
KWRqRYbDmPH8eQJF7ELFRw,5
TpGv6EUxXiTKebNGXORV7w,5
177OIrAKVwcF4SnwhVjQJQ,4
0CAC5jvqLhHAlm6zGjVv4A,2
p6FYxvGJPPeIs-CFRoNVUg,3
p2P8_2VORAOx3sochJvXJA,1
VVXyME4PNFM7F--DhdVemA,4
lBb6AGuF67SHVZH5509Hlw,4
73aJFtfRKwlaM6klXGnuIw,5
heF2u_VwJghV3CPSCyOnSA,3
Ik1ExTDBlnPAHkk9XkTr4w,5
oYJuM7iepVd3kw34sp3w2g,3
fyqBUVfB_gox5T5aFBdeEg,5
SV6g1NZSW615X7Ngp3NRJw,2
iuFywMxp7XqsN7u2UMfgnQ,4
EyiN5nKvBoEiG3zJVY494w,4
qZ97g1h5IGDBtt3mx9mZZw,4
YJ2GEkLfcTY9Muw68DMD1g,1
PgCWuDs2c_7S092w1xCwEw,5
8csgik-5M3ePZagk2IHbEA,5
idT-6saWvWq6DcJrgSaMEw,5
fG7-bGxNnkmJKGEjFpX6Ng,5
DwXs1WA95v4LaUAxoN9xJg,5
tG1nryh77qO0W4sdGDnKAQ,5
1ne0EsPno5YBmlOVS8VCAg,5
KTI_fmVQWvG0C8SrgVGEww,5
Fkoa3rvL_ADC4GfMG9eHRg,5
9lVi_UdOEfpxAbqU84XE6A,4
hIhUAuMrr-keAg7VjvYBCw,5
fV2NNJLXL2LDa0CG5K9UKw,5
R-_Jrn6pvpnEGOcis6sxBQ,5
vYFdWiv57Zil2Kt_pdKyYA,5
yB4jXmQvOGVF1dC20KxqsA,5
b2hUwRCwAJg17y_sauWc8w,2
6U1r8AqIA53pMWHcIBP-Pg,5
uJPoJDJHYJn_NW4GXagTXA,4
cnds9O4M7swobdaMA4gI5w,3
3J5r4Xc7xHYPDH96af2MMw,5
Qurisxn9LVpoWU3xFaCkig,1
GmozF2hggNW5tNRhNNE9dA,5
n2dApZ0NMWwiIpjtXuM6YA,5
MfFMFvVTUtjbyhJ6Zv5ggw,5
rHyqBrr3Q-cStBOeBLXpIQ,1
6Ef3Kqy8j3Iuj9-HNTkX7Q,4
JB9fxjFa52jQHihrauCbXg,5
VgWeyNQG3cWlv5mFPjsTOw,1
oD0Y0MtgKDgaseRbHfHRFA,4
485yrJaxoSvIqvjBRNim4g,5
2u92WGrRv1uKOPOr9E2Emg,5
ISht1Ffw6aJpwniwKBek-w,5
-VBopAB7bOQeK9u9rSrQdA,5
Dv9jUkPm3XbRGSOeW9swzA,1
-4-HSZg2Lw88rajgqwNJcQ,5
jwBXPveOtbV6Iko9kusRzA,1
bJJa6HyPDu4eLIDYI3Qi1w,4
7mIdlZ_4IN_lJmOW7SLoaA,1
jjcxeSCWgnBG-f8Qpi8Fgw,4
GAMmhf4O8J4vblIX84hStg,5
zhakx0IUz8JXtc3C8pWBSg,1
HTdmrYlMnb1SLD3tJM3RdQ,4
R-0IjS2eoN-Xbo9SB5n2YA,5
Yc8JGt-BoqECHVXqs3EWJA,4
gEY7Qulw67I7uYQRUZ0KTg,1
naxoQcFQPJ2E_OU9L9KzfA,5
Ru3ee_9Xoaa9rGpw1XUnlw,4
rzI01lrSNvAA3humT8flVQ,1
nQ-Fsc7O4zC4dFRDVUlwqw,5
3QRiJ6Id-tsSj_cB64WUyQ,5
xkDNCZgMNgbveZMQ7S-x7A,4
-a0pLndAUq2y3O5-tUwtOQ,5
3YqunRbkPnJr0qkpWl6CQg,1
wfmhxLY7pv73A2mSNDTXsg,4
9XiKzsows9CPta6SdooY5Q,5
qJwyfi4jApDsVkahoSGJjQ,5
bOqMgyKhViEwh-YkJhNOqg,5
Myrx2sg11j_wY8JFl8_jhA,5
VxIArI3rFS2hdOD5_4LY0w,1
gx7piaV6cS-Ou3QRfshdLg,2
q2X8gEevEd1_sqAAtWYKPA,5
_8O4AaRFrwpGRz7_bcLV_w,3
9eHoVFV8nNhkSsr50d8xNg,5
q8idGwyijYbFwjxrh312Zg,1
4RiOzNwmsazEKysxQFRDrA,1
DO9WBgmSE745wL-8dkwjDg,5
p3sEQYim3pa0VX-w8jDd8g,5
QkHIfH7or9NAQB30wkANNQ,5
AsvlLY5upgO801IEmCl0jg,5
PmilZjHHu9Sf-GN4KFkqag,5
aOpyad8Esewti0jPYF9ACA,1
JveFFMF0SEorP_PsHtR7qg,5
Mo5CA2iHroRUMv3iKlhsEA,5
RH85d_b31vCPV-vvPt0VLw,5
KTwtxGl10peBYUXrLmO7kA,4
AJ_DKa1D9PNNpPy0mVZq0Q,4
PtS0XW0TFq4819HUbCvSvw,3
hq3qLtTqu5l-80ajbVWxGg,5
DOlqZzc-9KAV_QpL8pZKEQ,1
c4BQ7iZJ4HRC32QDMQ-FHw,5
nLJqIlb1zvIWCU-l1U27lw,5
dVrNz6Xh7YYB6bkx4RnmTQ,1
SwvRLv6JdcwEOEZQ-NledA,5
nKdSXFOMkGRVXAV84huqsw,3
9zpM_kwIATbHtRYaS0GmxQ,5
ncVS7yy_j5hoO5RTW3a89w,5
Bzt9j8feWsUyGzdT4FqgBA,2
0pEd3jz713HXJGYgwzpBRQ,5
Wj2-Cqq23guKR6bqECLqhA,5
MLUov6Dge-YgCdzTe4DfVA,5
okHlfBbaT_sDFmbce-MFOQ,2
XrY3xo2MeYDY6OqpRbbJdQ,5
z6nKv8z1M0Lv1aRZmgekmA,5
Jrby_Zhllj52Bg6zWiaJ1g,4
1xP-60MGlSbsoln8gu3uFA,4
kbdzGpWptbHuMRQ3-WV8dw,5
nTHaMJYZaBke_EdByiVSNQ,5
mDPT0U4Krnws0Gj4uRJ_pQ,5
mFx8QB3lNvxspwYFS0XttA,5
g3Zbl2EpV-RO99UYXbYWfQ,3
VVQ4-8MaExU07T26zKoijg,1
6WHohecr1HUXlEmRExOPgQ,1
hElMMMHnjCF3Gz0ZOxMLmw,3
jswukzVlSV_g5bBvWm75kA,4
3_BoU9W8tPJuVE34VSxuqw,3
KuBgP6Sk8ml9s9KT_yTebA,4
3anfZ3vc3cW47oz87x3SHA,5
T5gtEqtjkzWLZzWUsLPdbQ,5
WVB5-bppG3Zc8kqQxZ9Qbg,5
ign-xqWAmF40pBoyCIOQ-w,5
zFbysbBElViQPg8RUwTBEA,4
FFBwT6vDCRzMt71Ooh1urA,3
C6vJUyLF0e5JOphle2Pthg,2
YN6wFQJWr6oB43FwkzEEPQ,1
xNXQkCkiUzswX5rd7DM-Dg,4
L5jxMsCTK4eQFft6pxLn-g,5
qJHcAAMnSNqYfO-Axn7Uzg,4
H2COWyZE5IY6BfekLJ9QlQ,4
Wx82wqbvov9m2O_p5jjXqg,1
